sensor_00,sensor_10,sensor_20,sensor_30,sensor_40,sensor_50,machine_status,datetime
2.372220815607476,2.311872,390.3039,685.6481,36.97916,36.7476844787598,RECOVERING,2018-04-13 10:51:00
2.372220815607476,1.991284,390.5218,667.5926,36.71875,36.7476844787598,RECOVERING,2018-04-13 10:52:00
2.372220815607476,2.049086,389.661,690.7407,36.4583320617676,36.7476844787598,RECOVERING,2018-04-13 10:53:00
2.372220815607476,2.337648,389.7359,707.8704,36.19791,36.7476844787598,RECOVERING,2018-04-13 10:54:00
2.372220815607476,2.354636,390.5154,664.3519,35.67708,36.7476844787598,RECOVERING,2018-04-13 10:55:00
2.372220815607476,2.393232,389.9247,693.0555,35.6770820617676,36.7476844787598,RECOVERING,2018-04-13 10:56:00
2.372220815607476,2.267954,390.1447,692.5926,35.6770820617676,36.74768,RECOVERING,2018-04-13 10:57:00
2.372220815607476,2.198271,389.8579,680.0926,35.6770820617676,36.45833,RECOVERING,2018-04-13 10:58:00
2.372220815607476,2.189398,389.1124,704.1666,35.6770820617676,36.4583320617676,RECOVERING,2018-04-13 10:59:00
2.372220815607476,2.1915560000000003,390.1481,681.4814,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:00:00
2.372220815607476,2.1915560000000003,390.1481,681.4814,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:01:00
2.372220815607476,2.011639,390.1701,665.2778,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:02:00
2.372220815607476,2.011639,389.1569,670.8333,36.197914123535206,36.4583320617676,RECOVERING,2018-04-13 11:03:00
2.372220815607476,2.076464,389.2425,689.8148,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:04:00
2.372220815607476,2.216596,390.5522,666.6666,36.45833,36.4583320617676,RECOVERING,2018-04-13 11:05:00
2.372220815607476,2.300057,390.356,689.3519,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:06:00
2.372220815607476,2.441709,391.2188,685.1852,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:07:00
2.372220815607476,2.44192,389.0217,701.3889,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:08:00
2.372220815607476,2.43162,391.8289,715.2778,35.6770820617676,36.4583320617676,RECOVERING,2018-04-13 11:09:00
2.372220815607476,2.437464,389.6489,685.6481,35.6770820617676,36.4583320617676,RECOVERING,2018-04-13 11:10:00
2.372220815607476,2.4222360000000003,389.6289,698.6111,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:11:00
2.372220815607476,2.434372,390.4504,687.0369999999999,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:12:00
2.372220815607476,2.409663,390.0552,683.7963,36.197914123535206,36.4583320617676,RECOVERING,2018-04-13 11:13:00
2.372220815607476,2.190575,389.4891,692.5926,36.197914123535206,36.4583320617676,RECOVERING,2018-04-13 11:14:00
2.372220815607476,2.3620240000000003,390.1716,674.074,36.197914123535206,36.45833,RECOVERING,2018-04-13 11:15:00
2.372220815607476,2.313566,390.078,725.0,36.197914123535206,36.4583320617676,RECOVERING,2018-04-13 11:16:00
2.372220815607476,2.314667,390.2441,725.4630000000001,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:17:00
2.372220815607476,2.294842,389.0512,697.6852,36.45833,36.4583320617676,RECOVERING,2018-04-13 11:18:00
2.372220815607476,2.3045310000000003,392.4503,704.6296,36.4583320617676,36.4583320617676,RECOVERING,2018-04-13 11:19:00
2.372220815607476,2.354739,390.4763,691.6666,36.45833,36.4583320617676,RECOVERING,2018-04-13 11:20:00
2.372220815607476,2.334071,391.2799,666.2037,36.71875,36.4583320617676,RECOVERING,2018-04-13 11:21:00
2.372220815607476,2.310238,389.6728,676.8519,36.71875,36.4583320617676,RECOVERING,2018-04-13 11:22:00
2.372220815607476,2.453409,389.9913,672.2222,36.71875,36.4583320617676,RECOVERING,2018-04-13 11:23:00
2.372220815607476,2.570906,389.991,696.7593,36.45833,36.4583320617676,RECOVERING,2018-04-13 11:24:00
2.372220815607476,2.701362,389.97,668.9814,36.45833,36.4583320617676,RECOVERING,2018-04-13 11:25:00
2.372220815607476,2.754299,389.1682,669.9074,36.19791,36.4583320617676,RECOVERING,2018-04-13 11:26:00
2.372220815607476,2.814035,390.0297,681.0185,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:27:00
2.372220815607476,2.819309,389.975,700.0,35.67708,36.4583320617676,RECOVERING,2018-04-13 11:28:00
2.372220815607476,2.786918,389.342,699.5369999999999,35.41666,36.4583320617676,RECOVERING,2018-04-13 11:29:00
2.372220815607476,2.777575,389.5042,657.4074,35.41666,36.45833,RECOVERING,2018-04-13 11:30:00
2.372220815607476,2.724694,389.7224,715.2778,35.15625,36.4583320617676,RECOVERING,2018-04-13 11:31:00
2.372220815607476,2.635183,389.8835,671.7593,35.15625,36.4583320617676,RECOVERING,2018-04-13 11:32:00
2.372220815607476,2.555205,390.1368,690.7407,35.15625,36.4583320617676,RECOVERING,2018-04-13 11:33:00
2.372220815607476,2.527102,387.5977,693.0555,35.41666,36.4583320617676,RECOVERING,2018-04-13 11:34:00
2.372220815607476,2.462385,389.9559,671.2963,35.416664123535206,36.4583320617676,RECOVERING,2018-04-13 11:35:00
2.372220815607476,2.520605,390.3716,691.6666,35.416664123535206,36.4583320617676,RECOVERING,2018-04-13 11:36:00
2.372220815607476,2.393939,391.7561,690.2778,35.416664123535206,36.4583320617676,RECOVERING,2018-04-13 11:37:00
2.372220815607476,2.418745,390.3951,722.2222,35.416664123535206,36.4583320617676,RECOVERING,2018-04-13 11:38:00
2.372220815607476,2.501177,390.281,706.9445,35.416664123535206,36.4583320617676,RECOVERING,2018-04-13 11:39:00
2.372220815607476,2.783912,389.5596,687.5,35.41666,36.4583320617676,RECOVERING,2018-04-13 11:40:00
2.372220815607476,2.948741,389.3859,719.4445,35.15625,36.4583320617676,RECOVERING,2018-04-13 11:41:00
2.372220815607476,2.961075,390.9233,703.7037,35.15625,36.4583320617676,RECOVERING,2018-04-13 11:42:00
2.372220815607476,3.075413,390.6264,687.9630000000001,35.15625,36.45833,RECOVERING,2018-04-13 11:43:00
2.372220815607476,3.246522,390.0421,700.0,35.15625,36.74768,RECOVERING,2018-04-13 11:44:00
2.372220815607476,3.275031,390.1501,689.8148,35.15625,36.7476844787598,RECOVERING,2018-04-13 11:45:00
2.372220815607476,3.280642,390.1501,689.8148,35.15625,36.7476844787598,RECOVERING,2018-04-13 11:46:00
2.372220815607476,3.222092,389.8943,674.5369999999999,35.15625,36.7476844787598,RECOVERING,2018-04-13 11:47:00
2.372220815607476,3.3370800000000003,390.2941,683.3333,34.89583,36.7476844787598,RECOVERING,2018-04-13 11:48:00
2.372220815607476,3.650705,391.4465,711.1111,34.8958320617676,36.7476844787598,RECOVERING,2018-04-13 11:49:00
2.372220815607476,3.5653900000000003,390.7776,701.3889,34.8958320617676,36.7476844787598,RECOVERING,2018-04-13 11:50:00
2.372220815607476,3.675284,390.1987,699.074,34.8958320617676,36.74768,RECOVERING,2018-04-13 11:51:00
2.372220815607476,3.772489,390.2775,673.6111,34.89583,37.32639,RECOVERING,2018-04-13 11:52:00
2.372220815607476,3.908392,390.654,681.0185,34.375,37.326389312744105,RECOVERING,2018-04-13 11:53:00
2.372220815607476,3.959519,390.5656,677.7778,34.89583,37.326389312744105,RECOVERING,2018-04-13 11:54:00
2.372220815607476,3.90615,390.187,700.9259,34.375,37.326389312744105,RECOVERING,2018-04-13 11:55:00
2.372220815607476,3.851364,389.5531,686.1111,34.89583,37.326389312744105,RECOVERING,2018-04-13 11:56:00
2.372220815607476,3.960129,389.8262,690.7407,34.8958320617676,37.326389312744105,RECOVERING,2018-04-13 11:57:00
2.372220815607476,4.040287,391.1862,711.1111,34.89583,37.326389312744105,RECOVERING,2018-04-13 11:58:00
2.372220815607476,4.150499,391.0586,697.2222,35.15625,37.326389312744105,RECOVERING,2018-04-13 11:59:00
2.372220815607476,3.958117,388.8723,700.9259,35.15625,37.326389312744105,RECOVERING,2018-04-13 12:00:00
2.372220815607476,3.958117,388.8723,700.9259,35.15625,37.326389312744105,RECOVERING,2018-04-13 12:01:00
2.372220815607476,3.887558,391.278,699.5369999999999,35.15625,37.326389312744105,RECOVERING,2018-04-13 12:02:00
2.372220815607476,3.823834,391.4703,676.8519,35.15625,37.326389312744105,RECOVERING,2018-04-13 12:03:00
2.372220815607476,3.645473,390.0094,662.9630000000001,35.15625,37.32639,RECOVERING,2018-04-13 12:04:00
2.372220815607476,3.599393,390.9865,716.2037,35.15625,37.61574,RECOVERING,2018-04-13 12:05:00
2.372220815607476,3.661031,390.9908,712.9630000000001,35.15625,37.32639,RECOVERING,2018-04-13 12:06:00
2.372220815607476,3.670115,390.364,688.4259,35.15625,37.61574,RECOVERING,2018-04-13 12:07:00
2.372220815607476,3.4486440000000003,388.5814,690.7407,35.41666,37.61574172973629,RECOVERING,2018-04-13 12:08:00
2.372220815607476,3.311517,389.8088,700.0,35.416664123535206,37.61574172973629,RECOVERING,2018-04-13 12:09:00
2.372220815607476,3.327858,389.175,693.9814,35.416664123535206,37.61574172973629,RECOVERING,2018-04-13 12:10:00
2.372220815607476,3.196673,389.298,687.5,35.41666,37.61574172973629,RECOVERING,2018-04-13 12:11:00
2.372220815607476,2.992086,389.445,692.1296,35.67708,37.61574172973629,RECOVERING,2018-04-13 12:12:00
2.372220815607476,3.063968,391.0239,700.0,35.67708,37.61574172973629,RECOVERING,2018-04-13 12:13:00
2.372220815607476,2.969831,389.9889,688.4259,36.19791,37.61574172973629,RECOVERING,2018-04-13 12:14:00
2.372220815607476,2.89989,390.0029,707.8704,36.4583320617676,37.61574172973629,RECOVERING,2018-04-13 12:15:00
2.372220815607476,2.889294,391.2424,689.3519,36.71875,37.61574,RECOVERING,2018-04-13 12:16:00
2.372220815607476,2.864229,390.5609,696.2963,36.97916,37.90509,RECOVERING,2018-04-13 12:17:00
2.372220815607476,2.5997790000000003,390.8786,712.5,36.97916,37.61574,RECOVERING,2018-04-13 12:18:00
2.372220815607476,2.714753,390.4416,710.1852,37.5,37.90509,RECOVERING,2018-04-13 12:19:00
2.372220815607476,2.7547040000000003,390.8435,689.8148,37.76041,37.9050941467285,RECOVERING,2018-04-13 12:20:00
2.372220815607476,2.779827,389.6787,719.4445,37.760414123535206,37.9050941467285,RECOVERING,2018-04-13 12:21:00
2.372220815607476,2.78703,390.7827,666.2037,37.76041,37.9050941467285,RECOVERING,2018-04-13 12:22:00
2.372220815607476,2.809581,390.597,685.1852,38.02083,37.9050941467285,RECOVERING,2018-04-13 12:23:00
2.372220815607476,2.6072,389.2207,687.9630000000001,37.76041,37.9050941467285,RECOVERING,2018-04-13 12:24:00
2.372220815607476,2.670668,391.3502,699.074,38.02083,37.9050941467285,RECOVERING,2018-04-13 12:25:00
2.372220815607476,2.56065,393.0439,678.2407,38.0208320617676,37.9050941467285,RECOVERING,2018-04-13 12:26:00
2.372220815607476,2.599991,390.3215,700.9259,38.02083,37.9050941467285,RECOVERING,2018-04-13 12:27:00
2.372220815607476,2.550966,389.6805,688.4259,38.28125,37.9050941467285,RECOVERING,2018-04-13 12:28:00
2.372220815607476,2.676756,390.4526,702.3148,38.80208,37.9050941467285,RECOVERING,2018-04-13 12:29:00
2.372220815607476,2.53657,391.0701,693.9814,38.8020820617676,37.9050941467285,RECOVERING,2018-04-13 12:30:00
2.372220815607476,2.648177,389.2807,699.074,38.80208,37.9050941467285,RECOVERING,2018-04-13 12:31:00
2.372220815607476,2.679454,390.6747,689.8148,39.0625,37.90509,RECOVERING,2018-04-13 12:32:00
2.372220815607476,2.818462,390.5082,693.9814,39.0625,38.19444,RECOVERING,2018-04-13 12:33:00
2.372220815607476,2.774844,389.8983,682.4074,39.0625,38.1944427490234,RECOVERING,2018-04-13 12:34:00
2.372220815607476,2.792391,391.9805,687.0369999999999,39.0625,38.1944427490234,RECOVERING,2018-04-13 12:35:00
2.372220815607476,2.5862700000000003,390.3324,706.4814,38.80208,38.1944427490234,RECOVERING,2018-04-13 12:36:00
2.372220815607476,2.685627,388.5022,700.0,38.80208,38.1944427490234,RECOVERING,2018-04-13 12:37:00
2.372220815607476,2.573718,390.2023,694.9074,39.0625,38.1944427490234,RECOVERING,2018-04-13 12:38:00
2.372220815607476,2.55581,390.7368,667.1296,39.0625,38.1944427490234,RECOVERING,2018-04-13 12:39:00
2.372220815607476,2.649244,389.26,663.8889,39.0625,38.1944427490234,RECOVERING,2018-04-13 12:40:00
2.372220815607476,2.756911,389.9156,685.6481,38.80208,38.1944427490234,RECOVERING,2018-04-13 12:41:00
2.372220815607476,2.677352,388.6956,678.2407,38.28125,38.1944427490234,RECOVERING,2018-04-13 12:42:00
2.372220815607476,2.802114,389.9091,688.4259,38.02083,38.1944427490234,RECOVERING,2018-04-13 12:43:00
2.372220815607476,2.788845,390.2504,694.9074,38.0208320617676,38.1944427490234,RECOVERING,2018-04-13 12:44:00
2.372220815607476,2.803578,390.232,693.9814,38.0208320617676,38.1944427490234,RECOVERING,2018-04-13 12:45:00
2.372220815607476,2.751395,390.3965,700.0,38.0208320617676,38.1944427490234,RECOVERING,2018-04-13 12:46:00
2.372220815607476,2.751395,390.6822,693.9814,38.02083,38.1944427490234,RECOVERING,2018-04-13 12:47:00
2.372220815607476,2.571307,388.6346,698.6111,37.76041,38.19444,RECOVERING,2018-04-13 12:48:00
2.372220815607476,2.504016,389.203,731.9445,38.0208320617676,38.1944427490234,RECOVERING,2018-04-13 12:49:00
2.372220815607476,2.602493,390.0285,712.5,38.28125,38.19444,RECOVERING,2018-04-13 12:50:00
2.372220815607476,2.574233,392.2637,701.3889,38.28125,38.77315,RECOVERING,2018-04-13 12:51:00
2.372220815607476,2.636149,389.9306,710.6481,38.28125,38.7731475830078,RECOVERING,2018-04-13 12:52:00
2.372220815607476,2.508768,389.7176,673.1481,38.02083,38.7731475830078,RECOVERING,2018-04-13 12:53:00
2.372220815607476,2.455528,389.8525,688.4259,38.0208320617676,38.7731475830078,RECOVERING,2018-04-13 12:54:00
2.372220815607476,2.495636,389.7299,683.7963,38.0208320617676,38.7731475830078,RECOVERING,2018-04-13 12:55:00
2.372220815607476,2.424007,390.6457,689.3519,38.0208320617676,38.7731475830078,RECOVERING,2018-04-13 12:56:00
2.372220815607476,2.447785,390.8911,692.5926,38.0208320617676,38.7731475830078,RECOVERING,2018-04-13 12:57:00
2.372220815607476,2.490636,389.846,688.4259,38.0208320617676,38.7731475830078,RECOVERING,2018-04-13 12:58:00
2.372220815607476,2.504565,390.546,676.8519,38.0208320617676,38.77315,RECOVERING,2018-04-13 12:59:00
2.372220815607476,2.308755,390.9330000000001,683.3333,38.02083,38.19444,RECOVERING,2018-04-13 13:00:00
2.372220815607476,2.308755,390.9330000000001,683.3333,38.02083,38.19444,RECOVERING,2018-04-13 13:01:00
2.372220815607476,2.113206,392.9044,668.9814,38.28125,38.77315,RECOVERING,2018-04-13 13:02:00
2.372220815607476,2.145537,390.3417,692.5926,39.0625,38.19444,RECOVERING,2018-04-13 13:03:00
2.372220815607476,2.084308,391.129,701.3889,40.10416,38.19444,RECOVERING,2018-04-13 13:04:00
2.372220815607476,2.143891,389.1681,690.7407,40.88541,38.77315,RECOVERING,2018-04-13 13:05:00
2.372220815607476,1.965421,389.6151,712.5,41.92708,38.19444,RECOVERING,2018-04-13 13:06:00
2.372220815607476,2.110866,390.8667,726.8519,42.70833,38.1944427490234,RECOVERING,2018-04-13 13:07:00
2.372220815607476,2.014056,390.5608,717.1296,43.48958,38.1944427490234,RECOVERING,2018-04-13 13:08:00
2.372220815607476,2.101444,390.1117,675.4630000000001,44.01041,38.1944427490234,RECOVERING,2018-04-13 13:09:00
2.372220815607476,2.101444,390.7231,687.0369999999999,44.01041,38.19444,RECOVERING,2018-04-13 13:10:00
2.372220815607476,1.9620990000000005,390.6454,701.3889,44.79166,38.77315,RECOVERING,2018-04-13 13:11:00
2.372220815607476,1.93301,391.2341,692.5926,45.57291,38.7731475830078,RECOVERING,2018-04-13 13:12:00
2.372220815607476,1.975273,390.4915,682.8704,45.3125,38.7731475830078,RECOVERING,2018-04-13 13:13:00
2.372220815607476,1.953648,391.795,708.3333,45.3125,38.7731475830078,RECOVERING,2018-04-13 13:14:00
2.372220815607476,2.234852,389.8221,661.574,45.3125,38.7731475830078,RECOVERING,2018-04-13 13:15:00
0.3059607,2.6280360000000003,389.557,661.574,44.53125,38.7731475830078,RECOVERING,2018-04-13 13:16:00
0.3059606552124019,2.363281,392.3737,680.0926,44.01041,38.7731475830078,RECOVERING,2018-04-13 13:17:00
0.3059607,2.560352,390.7268,687.9630000000001,42.96875,38.7731475830078,RECOVERING,2018-04-13 13:18:00
0.3069445,2.733942,390.0541,690.7407,42.1875,38.7731475830078,RECOVERING,2018-04-13 13:19:00
0.3059607,2.861939,391.5007,668.9814,41.92708,38.7731475830078,RECOVERING,2018-04-13 13:20:00
0.3069445,2.758939,390.2232,715.2778,41.66666,38.7731475830078,RECOVERING,2018-04-13 13:21:00
0.3020255,2.705489,390.4944,704.1666,41.40625,38.7731475830078,RECOVERING,2018-04-13 13:22:00
0.3059607,2.840378,390.4516,686.1111,41.40625,38.7731475830078,RECOVERING,2018-04-13 13:23:00
0.3059606552124019,2.765744,390.5504,685.6481,40.88541,38.7731475830078,RECOVERING,2018-04-13 13:24:00
0.3059607,2.606618,390.7551,690.7407,40.36458,38.7731475830078,RECOVERING,2018-04-13 13:25:00
0.3069445,2.5954200000000003,390.098,678.2407,40.36458,38.77315,RECOVERING,2018-04-13 13:26:00
0.3039930999999999,2.449267,390.6249,689.3519,40.10416,38.77315,RECOVERING,2018-04-13 13:27:00
0.3049769,2.389205,391.0877,689.3519,39.32291,39.0625,RECOVERING,2018-04-13 13:28:00
0.3059606552124019,2.469537,390.1045,670.8333,39.32291,41.08796,RECOVERING,2018-04-13 13:29:00
0.3069445,3.137649,391.0401,690.7407,39.32291,43.98148,RECOVERING,2018-04-13 13:30:00
0.3049769,2.983575,389.6283,719.9074,39.58333,46.875,RECOVERING,2018-04-13 13:31:00
0.3059607,3.391483,390.4743,698.6111,39.58333,48.90046,RECOVERING,2018-04-13 13:32:00
0.3059607,3.5239870000000004,390.4111,676.8519,40.10416,49.47917,RECOVERING,2018-04-13 13:33:00
0.3039930999999999,3.542594,391.3505,697.6852,40.36458,49.4791679382324,RECOVERING,2018-04-13 13:34:00
0.3069445,3.171165,390.2022,712.9630000000001,41.92708,49.47917,RECOVERING,2018-04-13 13:35:00
0.3059607,3.77588,390.8236,691.6666,44.79166,49.189820000000005,RECOVERING,2018-04-13 13:36:00
0.3039930999999999,3.655462,390.9792,683.3333,48.4375,48.32176,RECOVERING,2018-04-13 13:37:00
0.3039930999999999,3.744319,389.6793,693.0555,50.0,47.74306,RECOVERING,2018-04-13 13:38:00
0.3059607,3.769057,389.6847,685.1852,50.78125,47.4537,RECOVERING,2018-04-13 13:39:00
0.3059606552124019,3.769057,391.5063,693.0555,50.78125,47.4537,NORMAL,2018-04-13 13:40:00
0.3059607,3.984996,389.1964,700.9259,49.73958,46.2963,NORMAL,2018-04-13 13:41:00
0.3069445,3.951501,390.9952,694.4445,48.69791,46.00694,NORMAL,2018-04-13 13:42:00
0.3049769,4.007443,389.8316,701.8519,47.91666,45.42824,NORMAL,2018-04-13 13:43:00
0.3049769,5.435596,390.4736,686.1111,46.875,44.849540000000005,NORMAL,2018-04-13 13:44:00
0.3069445,5.345767,390.1627,702.3148,45.83333,44.56018,NORMAL,2018-04-13 13:45:00
0.3059607,5.43235,390.6204,691.6666,44.79166,43.98148,NORMAL,2018-04-13 13:46:00
0.3039930999999999,5.656803,389.6761,689.8148,44.27083,43.98148,NORMAL,2018-04-13 13:47:00
0.3039930999999999,5.680098,389.793,720.8333,43.22916,43.69213,NORMAL,2018-04-13 13:48:00
0.3059607,5.820722,389.2423,685.6481,42.1875,43.69213,NORMAL,2018-04-13 13:49:00
0.3059607,5.732069,390.36,676.3889,41.66666,43.40278,NORMAL,2018-04-13 13:50:00
0.3039930999999999,6.011252,391.1726,667.1296,41.40625,42.53472,NORMAL,2018-04-13 13:51:00
0.3059607,5.970169,389.1798,690.2778,40.625,42.24537,NORMAL,2018-04-13 13:52:00
0.3059607,5.947876,389.4296,696.2963,40.36458,42.24537,NORMAL,2018-04-13 13:53:00
0.3039930999999999,5.908357,390.4484,693.9814,40.10416,41.66667,NORMAL,2018-04-13 13:54:00
0.3069445,5.566902,390.2463,694.4445,39.58333,41.66667,NORMAL,2018-04-13 13:55:00
0.3059606552124019,5.46361,389.6943,687.5,39.0625,41.08796,NORMAL,2018-04-13 13:56:00
0.3049769,5.33028,391.3076,703.7037,38.80208,41.08796,NORMAL,2018-04-13 13:57:00
0.3039930999999999,5.277879,389.9738,697.6852,38.02083,40.798610687255895,NORMAL,2018-04-13 13:58:00
0.3059607,5.264812,390.5906,677.7778,37.76041,40.50926,NORMAL,2018-04-13 13:59:00
0.3039930999999999,4.934042,390.6901,684.7222,37.760414123535206,40.21991,NORMAL,2018-04-13 14:00:00
0.3039930999999999,4.934042,390.6901,684.7222,37.760414123535206,40.21991,NORMAL,2018-04-13 14:01:00
0.3098958,5.138399,391.955,684.7222,37.760414123535206,40.2199058532715,NORMAL,2018-04-13 14:02:00
0.3098958,5.138399,390.8963,673.6111,37.760414123535206,40.2199058532715,NORMAL,2018-04-13 14:03:00
0.3039930999999999,5.124443,387.7867,670.8333,37.760414123535206,40.21991,NORMAL,2018-04-13 14:04:00
